date,aqi,daily_max
2013-12-15,42,0.045
2013-12-16,42,0.045
2013-12-17,44,0.047
2013-12-18,39,0.042
2013-12-19,20,0.022
2013-12-20,33,0.036
2013-12-21,36,0.039
2013-12-22,36,0.039
2013-12-23,35,0.038
2013-12-24,39,0.042
2013-12-25,44,0.048
2013-12-26,43,0.046
2013-12-27,38,0.041
2013-12-28,36,0.039
2013-12-29,40,0.043
2013-12-30,41,0.044
2013-12-31,39,0.042
2014-01-01,37,0.04
2014-01-02,40,0.043
2014-01-03,42,0.045
2014-01-04,34,0.037
2014-01-05,39,0.042
2014-01-06,41,0.044
2014-01-07,38,0.041
2014-01-08,35,0.038
2014-01-09,43,0.046
2014-01-10,39,0.042
2014-01-11,36,0.039
2014-01-12,38,0.041
2014-01-13,41,0.044
2014-01-14,42,0.045
2014-01-15,43,0.046
2014-01-16,41,0.044
2014-01-17,40,0.043
2014-01-18,43,0.046
2014-01-19,44,0.047
2014-01-20,42,0.045
2014-01-21,39,0.042
2014-01-22,39,0.042
2014-01-23,44,0.047
2014-01-24,44,0.047
2014-01-25,40,0.043
2014-01-26,38,0.041
2014-01-27,33,0.036
2014-01-28,44,0.047
2014-01-29,40,0.043
2014-01-30,42,0.045
2014-01-31,33,0.036
2014-02-01,42,0.045
2014-02-02,42,0.045
2014-02-03,45,0.049
2014-02-04,35,0.038
2014-02-05,34,0.037
2014-02-06,32,0.035
2014-02-07,44,0.047
2014-02-08,43,0.046
2014-02-09,36,0.039
2014-02-10,44,0.048
2014-02-11,46,0.05
2014-02-12,43,0.046
2014-02-13,38,0.041
2014-02-14,41,0.044
2014-02-15,44,0.048
2014-02-16,40,0.043
2014-02-17,45,0.049
2014-02-18,44,0.047
2014-02-19,44,0.048
2014-02-20,40,0.043
2014-02-21,44,0.047
2014-02-22,39,0.042
2014-02-23,31,0.034
2014-02-24,37,0.04
2014-02-25,33,0.036
2014-02-26,46,0.05
2014-02-27,43,0.046
2014-02-28,39,0.042
2014-03-01,36,0.039
2014-03-02,36,0.039
2014-03-03,44,0.047
2014-03-04,41,0.044
2014-03-05,46,0.05
2014-03-06,47,0.051
2014-03-07,36,0.039
2014-03-08,43,0.046
2014-03-09,44,0.048
2014-03-10,40,0.043
2014-03-11,44,0.047
2014-03-12,48,0.052
2014-03-13,42,0.045
2014-03-14,48,0.052
2014-03-15,47,0.051
2014-03-16,47,0.051
2014-03-17,47,0.051
2014-03-18,44,0.048
2014-03-19,46,0.05
2014-03-20,49,0.053
2014-03-21,45,0.049
2014-03-22,39,0.042
2014-03-23,51,0.055
2014-03-24,44,0.048
2014-03-25,32,0.035
2014-03-26,45,0.049
2014-03-27,41,0.044
2014-03-28,44,0.047
2014-03-29,48,0.052
2014-03-30,58,0.057
2014-03-31,39,0.042
2014-04-01,44,0.048
2014-04-02,47,0.051
2014-04-03,44,0.047
2014-04-04,49,0.053
2014-04-05,48,0.052
2014-04-06,46,0.05
2014-04-07,47,0.051
2014-04-08,46,0.05
2014-04-09,48,0.052
2014-04-10,48,0.052
2014-04-11,71,0.061
2014-04-12,51,0.055
2014-04-13,39,0.042
2014-04-14,50,0.054
2014-04-15,51,0.055
2014-04-16,47,0.051
2014-04-17,61,0.058
2014-04-18,50,0.054
2014-04-19,47,0.051
2014-04-20,67,0.06
2014-04-21,67,0.06
2014-04-22,77,0.063
2014-04-23,58,0.057
2014-04-24,45,0.049
2014-04-25,58,0.057
2014-04-26,50,0.054
2014-04-27,40,0.043
2014-04-28,46,0.05
2014-04-29,41,0.044
2014-04-30,45,0.049
2014-05-01,50,0.054
2014-05-02,44,0.047
2014-05-03,77,0.063
2014-05-04,84,0.065
2014-05-05,48,0.052
2014-05-06,46,0.05
2014-05-07,31,0.034
2014-05-08,36,0.039
2014-05-09,46,0.05
2014-05-10,61,0.058
2014-05-11,38,0.041
2014-05-12,47,0.051
2014-05-13,46,0.05
2014-05-14,49,0.053
2014-05-15,44,0.048
2014-05-16,44,0.048
2014-05-17,43,0.046
2014-05-18,54,0.056
2014-05-19,67,0.06
2014-05-20,54,0.056
2014-05-21,58,0.057
2014-05-22,58,0.057
2014-05-23,54,0.056
2014-05-24,44,0.048
2014-05-25,44,0.047
2014-05-26,54,0.056
2014-05-27,45,0.049
2014-05-28,64,0.059
2014-05-29,54,0.056
2014-05-30,38,0.041
2014-05-31,48,0.052
2014-06-01,47,0.051
2014-06-02,87,0.066
2014-06-03,44,0.048
2014-06-04,74,0.062
2014-06-05,80,0.064
2014-06-06,49,0.053
2014-06-07,36,0.039
2014-06-08,36,0.039
2014-06-09,44,0.047
2014-06-10,61,0.058
2014-06-11,44,0.048
2014-06-12,44,0.048
2014-06-13,71,0.061
2014-06-14,47,0.051
2014-06-15,47,0.051
2014-06-16,50,0.054
2014-06-17,44,0.048
2014-06-18,44,0.048
2014-06-19,54,0.056
2014-06-20,61,0.058
2014-06-21,67,0.06
2014-06-22,44,0.047
2014-06-23,42,0.045
2014-06-24,43,0.046
2014-06-25,47,0.051
2014-06-26,49,0.053
2014-06-27,34,0.037
2014-06-28,61,0.058
2014-06-29,100,0.07
2014-06-30,49,0.053
2014-07-01,44,0.047
2014-07-02,54,0.056
2014-07-03,58,0.057
2014-07-04,45,0.049
2014-07-05,58,0.057
2014-07-06,54,0.056
2014-07-07,61,0.058
2014-07-08,50,0.054
2014-07-09,77,0.063
2014-07-10,71,0.061
2014-07-11,48,0.052
2014-07-12,49,0.053
2014-07-13,51,0.055
2014-07-14,47,0.051
2014-07-15,46,0.05
2014-07-16,44,0.048
2014-07-17,74,0.062
2014-07-18,54,0.056
2014-07-19,51,0.055
2014-07-20,61,0.058
2014-07-21,47,0.051
2014-07-22,54,0.056
2014-07-23,64,0.059
2014-07-24,47,0.051
2014-07-25,64,0.059
2014-07-26,67,0.06
2014-07-27,54,0.056
2014-07-28,93,0.068
2014-07-29,44,0.048
2014-07-30,41,0.044
2014-07-31,61,0.058
2014-08-01,71,0.061
2014-08-02,74,0.062
2014-08-03,77,0.063
2014-08-04,54,0.056
2014-08-05,45,0.049
2014-08-06,46,0.05
2014-08-07,54,0.056
2014-08-08,64,0.059
2014-08-09,51,0.055
2014-08-10,54,0.056
2014-08-11,67,0.06
2014-08-12,35,0.038
2014-08-13,80,0.064
2014-08-14,41,0.044
2014-08-15,49,0.053
2014-08-16,49,0.053
2014-08-17,49,0.053
2014-08-18,51,0.055
2014-08-19,42,0.045
2014-08-20,44,0.048
2014-08-21,49,0.053
2014-08-22,50,0.054
2014-08-23,61,0.058
2014-08-24,97,0.069
2014-08-25,58,0.057
2014-08-26,47,0.051
2014-08-27,34,0.037
2014-08-28,43,0.046
2014-08-29,40,0.043
2014-08-30,47,0.051
2014-08-31,46,0.05
2014-09-01,47,0.051
2014-09-02,71,0.061
2014-09-03,44,0.047
2014-09-04,44,0.048
2014-09-05,27,0.029
2014-09-06,48,0.052
2014-09-07,44,0.048
2014-09-08,43,0.046
2014-09-09,38,0.041
2014-09-10,40,0.043
2014-09-11,23,0.025
2014-09-12,24,0.026
2014-09-13,49,0.053
2014-09-14,49,0.053
2014-09-15,47,0.051
2014-09-16,50,0.054
2014-09-17,47,0.051
2014-09-18,61,0.058
2014-09-19,45,0.049
2014-09-20,47,0.051
2014-09-21,43,0.046
2014-09-22,42,0.045
2014-09-23,37,0.04
2014-09-24,46,0.05
2014-09-25,54,0.056
2014-09-26,47,0.051
2014-09-27,49,0.053
2014-09-28,33,0.036
2014-09-29,40,0.043
2014-09-30,37,0.04
2014-10-01,41,0.044
2014-10-02,42,0.045
2014-10-03,43,0.046
2014-10-04,27,0.029
2014-10-05,27,0.029
2014-10-06,38,0.041
2014-10-07,25,0.027
2014-10-08,33,0.036
2014-10-09,34,0.037
2014-10-10,31,0.034
2014-10-11,36,0.039
2014-10-12,36,0.039
2014-10-13,37,0.04
2014-10-14,18,0.019
2014-10-15,34,0.037
2014-10-16,38,0.041
2014-10-17,33,0.036
2014-10-18,34,0.037
2014-10-19,31,0.033
2014-10-20,26,0.028
2014-10-21,35,0.038
2014-10-22,37,0.04
2014-10-23,37,0.04
2014-10-24,35,0.038
2014-10-25,35,0.038
2014-10-26,39,0.042
2014-10-27,38,0.041
2014-10-28,44,0.047
2014-10-29,44,0.047
2014-10-30,37,0.04
2014-10-31,31,0.034
2014-11-01,35,0.038
2014-11-02,33,0.036
2014-11-03,29,0.031
2014-11-04,38,0.041
2014-11-05,39,0.042
2014-11-06,40,0.043
2014-11-07,37,0.04
2014-11-08,40,0.043
2014-11-09,37,0.04
2014-11-10,31,0.033
2014-11-11,33,0.036
2014-11-12,32,0.035
2014-11-13,30,0.032
2014-11-14,30,0.032
2014-11-15,35,0.038
2014-11-16,43,0.046
2014-11-17,45,0.049
2014-11-18,41,0.044
2014-11-19,37,0.04
2014-11-20,36,0.039
2014-11-21,39,0.042
2014-11-22,38,0.041
2014-11-23,38,0.041
2014-11-24,35,0.038
2014-11-25,38,0.041
2014-11-26,32,0.035
2014-11-27,36,0.039
2014-11-28,38,0.041
2014-11-29,40,0.043
2014-11-30,26,0.028
2014-12-01,36,0.039
2014-12-02,39,0.042
2014-12-03,34,0.037
2014-12-04,31,0.033
2014-12-05,40,0.043
2014-12-06,33,0.036
2014-12-07,38,0.041
2014-12-08,29,0.031
2014-12-09,38,0.041
2014-12-10,37,0.04
2014-12-11,32,0.035
2014-12-12,37,0.04
2014-12-13,34,0.037
2014-12-14,28,0.03
2014-12-15,31,0.033
2014-12-16,19,0.021
2014-12-17,36,0.039
2014-12-18,41,0.044
2014-12-19,41,0.044
2014-12-20,40,0.043
2014-12-21,43,0.046
2014-12-22,42,0.045
2014-12-23,39,0.042
2014-12-24,39,0.042
2014-12-25,33,0.036
2014-12-26,37,0.04
2014-12-27,37,0.04
2014-12-28,41,0.044
2014-12-29,30,0.032
2014-12-30,30,0.032
2014-12-31,42,0.045
2015-01-01,44,0.047
2015-01-02,37,0.04
2015-01-03,31,0.034
2015-01-04,41,0.044
2015-01-05,36,0.039
2015-01-06,34,0.037
2015-01-07,36,0.039
2015-01-08,36,0.039
2015-01-09,33,0.036
2015-01-10,35,0.038
2015-01-11,32,0.035
2015-01-12,31,0.034
2015-01-13,36,0.039
2015-01-14,39,0.042
2015-01-15,44,0.048
2015-01-16,44,0.047
2015-01-17,41,0.044
2015-01-18,36,0.039
2015-01-19,43,0.046
2015-01-20,40,0.043
2015-01-21,39,0.042
2015-01-22,38,0.041
2015-01-23,39,0.042
2015-01-24,40,0.043
2015-01-25,34,0.037
2015-01-26,41,0.044
2015-01-27,41,0.044
2015-01-28,34,0.037
2015-01-29,36,0.039
2015-01-30,32,0.035
2015-01-31,32,0.035
2015-02-01,25,0.027
2015-02-02,40,0.043
2015-02-03,38,0.041
2015-02-04,35,0.038
2015-02-05,33,0.036
2015-02-06,35,0.038
2015-02-07,41,0.044
2015-02-08,44,0.048
2015-02-09,42,0.045
2015-02-10,40,0.043
2015-02-11,36,0.039
2015-02-12,43,0.046
2015-02-13,40,0.043
2015-02-14,31,0.034
2015-02-15,34,0.037
2015-02-16,37,0.04
2015-02-17,39,0.042
2015-02-18,40,0.043
2015-02-19,41,0.044
2015-02-20,39,0.042
2015-02-21,36,0.039
2015-02-22,38,0.041
2015-02-23,44,0.048
2015-02-24,44,0.047
2015-02-25,36,0.039
2015-02-26,31,0.034
2015-02-27,33,0.036
2015-02-28,35,0.038
2015-03-01,37,0.04
2015-03-02,40,0.043
2015-03-03,40,0.043
2015-03-04,44,0.047
2015-03-05,47,0.051
2015-03-06,47,0.051
2015-03-07,48,0.052
2015-03-08,44,0.048
2015-03-09,47,0.051
2015-03-10,46,0.05
2015-03-11,38,0.041
2015-03-12,40,0.043
2015-03-13,31,0.034
2015-03-14,43,0.046
2015-03-15,44,0.048
2015-03-16,45,0.049
2015-03-17,34,0.037
2015-03-18,42,0.045
2015-03-19,44,0.047
2015-03-20,44,0.048
2015-03-21,48,0.052
2015-03-22,45,0.049
2015-03-23,45,0.049
2015-03-24,45,0.049
2015-03-25,37,0.04
2015-03-26,40,0.043
2015-03-27,44,0.047
2015-03-28,44,0.048
2015-03-29,54,0.056
2015-03-30,45,0.049
2015-03-31,61,0.058
2015-04-01,50,0.054
2015-04-02,41,0.044
2015-04-03,44,0.048
2015-04-04,54,0.056
2015-04-05,54,0.056
2015-04-06,49,0.053
2015-04-07,45,0.049
2015-04-08,43,0.046
2015-04-09,44,0.048
2015-04-10,50,0.054
2015-04-11,64,0.059
2015-04-12,49,0.053
2015-04-13,49,0.053
2015-04-14,50,0.054
2015-04-15,44,0.048
2015-04-16,32,0.035
2015-04-17,42,0.045
2015-04-18,61,0.058
2015-04-19,47,0.051
2015-04-20,49,0.053
2015-04-21,49,0.053
2015-04-22,50,0.054
2015-04-23,61,0.058
2015-04-24,51,0.055
2015-04-25,50,0.054
2015-04-26,41,0.044
2015-04-27,38,0.041
2015-04-28,51,0.055
2015-04-29,54,0.056
2015-04-30,54,0.056
2015-05-01,43,0.046
2015-05-02,67,0.06
2015-05-03,54,0.056
2015-05-04,48,0.052
2015-05-05,38,0.041
2015-05-06,40,0.043
2015-05-07,43,0.046
2015-05-08,33,0.036
2015-05-09,39,0.042
2015-05-10,51,0.055
2015-05-11,61,0.058
2015-05-12,58,0.057
2015-05-13,51,0.055
2015-05-14,61,0.058
2015-05-15,41,0.044
2015-05-16,46,0.05
2015-05-17,48,0.052
2015-05-18,39,0.042
2015-05-19,41,0.044
2015-05-20,35,0.038
2015-05-21,31,0.033
2015-05-22,35,0.038
2015-05-23,44,0.048
2015-05-24,64,0.059
2015-05-25,43,0.046
2015-05-26,44,0.048
2015-05-27,46,0.05
2015-05-28,47,0.051
2015-05-29,44,0.048
2015-05-30,48,0.052
2015-05-31,47,0.051
2015-06-01,45,0.049
2015-06-02,49,0.053
2015-06-03,49,0.053
2015-06-04,44,0.047
2015-06-05,43,0.046
2015-06-06,40,0.043
2015-06-07,50,0.054
2015-06-08,49,0.053
2015-06-09,64,0.059
2015-06-10,64,0.059
2015-06-11,49,0.053
2015-06-12,54,0.056
2015-06-13,44,0.048
2015-06-14,46,0.05
2015-06-15,43,0.046
2015-06-16,45,0.049
2015-06-17,48,0.052
2015-06-18,48,0.052
2015-06-19,77,0.063
2015-06-20,58,0.057
2015-06-21,71,0.061
2015-06-22,45,0.049
2015-06-23,47,0.051
2015-06-24,44,0.047
2015-06-25,44,0.048
2015-06-26,45,0.049
2015-06-27,48,0.052
2015-06-28,64,0.059
2015-06-29,49,0.053
2015-06-30,44,0.047
2015-07-01,47,0.051
2015-07-02,54,0.056
2015-07-03,77,0.063
2015-07-04,58,0.057
2015-07-05,44,0.047
2015-07-06,40,0.043
2015-07-07,44,0.047
2015-07-08,38,0.041
2015-07-09,49,0.053
2015-07-10,37,0.04
2015-07-11,42,0.045
2015-07-12,44,0.048
2015-07-13,39,0.042
2015-07-14,41,0.044
2015-07-15,40,0.043
2015-07-16,48,0.052
2015-07-17,50,0.054
2015-07-18,51,0.055
2015-07-19,45,0.049
2015-07-20,40,0.043
2015-07-21,38,0.041
2015-07-22,40,0.043
2015-07-23,40,0.043
2015-07-24,44,0.048
2015-07-25,44,0.047
2015-07-26,49,0.053
2015-07-27,50,0.054
2015-07-28,48,0.052
2015-07-29,67,0.06
2015-07-30,61,0.058
2015-07-31,61,0.058
2015-08-01,74,0.062
2015-08-02,67,0.06
2015-08-03,50,0.054
2015-08-04,43,0.046
2015-08-05,48,0.052
2015-08-06,41,0.044
2015-08-07,47,0.051
2015-08-08,46,0.05
2015-08-09,46,0.05
2015-08-10,51,0.055
2015-08-11,64,0.059
2015-08-12,50,0.054
2015-08-13,45,0.049
2015-08-14,61,0.058
2015-08-15,51,0.055
2015-08-16,49,0.053
2015-08-17,35,0.038
2015-08-18,45,0.049
2015-08-19,49,0.053
2015-08-20,54,0.056
2015-08-21,100,0.07
2015-08-22,44,0.047
2015-08-23,44,0.047
2015-08-24,71,0.061
2015-08-25,61,0.058
2015-08-26,80,0.064
2015-08-27,46,0.05
2015-08-28,50,0.054
2015-08-29,77,0.063
2015-08-30,43,0.046
2015-08-31,43,0.046
2015-09-01,47,0.051
2015-09-02,42,0.045
2015-09-03,42,0.045
2015-09-04,48,0.052
2015-09-05,44,0.048
2015-09-06,42,0.045
2015-09-07,41,0.044
2015-09-08,40,0.043
2015-09-09,43,0.046
2015-09-10,40,0.043
2015-09-11,45,0.049
2015-09-12,43,0.046
2015-09-13,49,0.053
2015-09-14,61,0.058
2015-09-15,30,0.032
2015-09-16,37,0.04
2015-09-17,39,0.042
2015-09-18,41,0.044
2015-09-19,49,0.053
2015-09-20,49,0.053
2015-09-21,44,0.047
2015-09-22,41,0.044
2015-09-23,43,0.046
2015-09-24,43,0.046
2015-09-25,47,0.051
2015-09-26,71,0.061
2015-09-27,47,0.051
2015-09-28,38,0.041
2015-09-29,37,0.04
2015-09-30,42,0.045
2015-10-01,33,0.036
2015-10-02,26,0.028
2015-10-03,24,0.026
2015-10-04,24,0.026
2015-10-05,40,0.043
2015-10-06,29,0.031
2015-10-07,43,0.046
2015-10-08,34,0.037
2015-10-09,40,0.043
2015-10-10,33,0.036
2015-10-11,45,0.049
2015-10-12,42,0.045
2015-10-13,41,0.044
2015-10-14,43,0.046
2015-10-15,39,0.042
2015-10-16,44,0.047
2015-10-17,50,0.054
2015-10-18,39,0.042
2015-10-19,33,0.036
2015-10-20,40,0.043
2015-10-21,25,0.027
2015-10-22,25,0.027
2015-10-23,35,0.038
2015-10-24,40,0.043
2015-10-25,41,0.044
2015-10-26,36,0.039
2015-10-27,31,0.033
2015-10-28,39,0.042
2015-10-29,33,0.036
2015-10-30,35,0.038
2015-10-31,35,0.038
2015-11-01,37,0.04
2015-11-02,37,0.04
2015-11-03,40,0.043
2015-11-04,37,0.04
2015-11-05,32,0.035
2015-11-06,31,0.034
2015-11-07,40,0.043
2015-11-08,37,0.04
2015-11-09,39,0.042
2015-11-10,42,0.045
2015-11-11,36,0.039
2015-11-12,39,0.042
2015-11-13,40,0.043
2015-11-14,34,0.037
2015-11-15,43,0.046
2015-11-16,37,0.04
2015-11-17,35,0.038
2015-11-18,40,0.043
2015-11-19,35,0.038
2015-11-20,34,0.037
2015-11-21,42,0.045
2015-11-22,42,0.045
2015-11-23,41,0.044
2015-11-24,41,0.044
2015-11-25,17,0.018
2015-11-26,27,0.029
2015-11-27,29,0.031
2015-11-28,28,0.03
2015-11-29,31,0.034
2015-11-30,39,0.042
2015-12-01,41,0.044
2015-12-02,38,0.041
2015-12-03,37,0.04
2015-12-04,31,0.033
2015-12-05,38,0.041
2015-12-06,41,0.044
2015-12-07,43,0.046
2015-12-08,37,0.04
2015-12-09,38,0.041
2015-12-10,42,0.045
2015-12-11,35,0.038
2015-12-12,34,0.037
2015-12-13,36,0.039
2015-12-14,32,0.035
2015-12-15,32,0.035
2015-12-16,34,0.037
2015-12-17,39,0.042
2015-12-18,38,0.041
2015-12-19,35,0.038
2015-12-20,37,0.04
2015-12-21,36,0.039
2015-12-22,38,0.041
2015-12-23,39,0.042
2015-12-24,34,0.037
2015-12-25,29,0.031
2015-12-26,31,0.033
2015-12-27,33,0.036
2015-12-28,42,0.045
2015-12-29,38,0.041
2015-12-30,40,0.043
2015-12-31,37,0.04
2016-01-01,40,0.043
2016-01-02,44,0.047
2016-01-03,38,0.041
2016-01-04,32,0.035
2016-01-05,37,0.04
2016-01-06,36,0.039
2016-01-07,37,0.04
2016-01-08,25,0.027
2016-01-09,33,0.036
2016-01-10,40,0.043
2016-01-11,42,0.045
2016-01-12,43,0.046
2016-01-13,43,0.046
2016-01-14,41,0.044
2016-01-15,40,0.043
2016-01-16,41,0.044
2016-01-17,42,0.045
2016-01-18,40,0.043
2016-01-19,38,0.041
2016-01-20,41,0.044
2016-01-21,40,0.043
2016-01-22,37,0.04
2016-01-23,41,0.044
2016-01-24,41,0.044
2016-01-25,33,0.036
2016-01-26,40,0.043
2016-01-27,40,0.043
2016-01-28,39,0.042
2016-01-29,41,0.044
2016-01-30,38,0.041
2016-01-31,41,0.044
2016-02-01,37,0.04
2016-02-02,38,0.041
2016-02-03,42,0.045
2016-02-04,44,0.048
2016-02-05,43,0.046
2016-02-06,44,0.048
2016-02-07,41,0.044
2016-02-08,40,0.043
2016-02-09,43,0.046
2016-02-10,44,0.048
2016-02-11,39,0.042
2016-02-12,39,0.042
2016-02-13,41,0.044
2016-02-14,39,0.042
2016-02-15,35,0.038
2016-02-16,34,0.037
2016-02-17,32,0.035
2016-02-18,43,0.046
2016-02-19,45,0.049
2016-02-20,43,0.046
2016-02-21,42,0.045
2016-02-22,42,0.045
2016-02-23,42,0.045
2016-02-24,44,0.047
2016-02-25,37,0.04
2016-02-26,46,0.05
2016-02-27,46,0.05
2016-02-28,44,0.047
2016-02-29,43,0.046
2016-03-01,43,0.046
2016-03-02,44,0.047
2016-03-03,48,0.052
2016-03-04,41,0.044
2016-03-05,41,0.044
2016-03-06,45,0.049
2016-03-07,36,0.039
2016-03-08,40,0.043
2016-03-09,42,0.045
2016-03-10,43,0.046
2016-03-11,45,0.049
2016-03-12,43,0.046
2016-03-13,43,0.046
2016-03-14,45,0.049
2016-03-15,41,0.044
2016-03-16,44,0.047
2016-03-17,44,0.047
2016-03-18,39,0.042
2016-03-19,40,0.043
2016-03-20,44,0.048
2016-03-21,49,0.053
2016-03-22,47,0.051
2016-03-23,39,0.042
2016-03-24,45,0.049
2016-03-25,45,0.049
2016-03-26,38,0.041
2016-03-27,46,0.05
2016-03-28,48,0.052
2016-03-29,37,0.04
2016-03-30,44,0.048
2016-03-31,44,0.047
2016-04-01,44,0.048
2016-04-02,44,0.047
2016-04-03,44,0.047
2016-04-04,44,0.048
2016-04-05,47,0.051
2016-04-06,42,0.045
2016-04-07,39,0.042
2016-04-08,44,0.048
2016-04-09,46,0.05
2016-04-10,35,0.038
2016-04-11,34,0.037
2016-04-12,43,0.046
2016-04-13,49,0.053
2016-04-14,49,0.053
2016-04-15,48,0.052
2016-04-16,39,0.042
2016-04-17,46,0.05
2016-04-18,44,0.048
2016-04-19,44,0.048
2016-04-20,43,0.046
2016-04-21,51,0.055
2016-04-22,80,0.064
2016-04-23,58,0.057
2016-04-24,38,0.041
2016-04-25,44,0.048
2016-04-26,34,0.037
2016-04-27,34,0.037
2016-04-28,30,0.032
2016-04-29,31,0.034
2016-04-30,39,0.042
2016-05-01,44,0.047
2016-05-02,51,0.055
2016-05-03,48,0.052
2016-05-04,48,0.052
2016-05-05,74,0.062
2016-05-06,67,0.06
2016-05-07,50,0.054
2016-05-08,51,0.055
2016-05-09,48,0.052
2016-05-10,67,0.06
2016-05-11,43,0.046
2016-05-12,51,0.055
2016-05-13,33,0.036
2016-05-14,29,0.031
2016-05-15,30,0.032
2016-05-16,25,0.027
2016-05-17,40,0.043
2016-05-18,41,0.044
2016-05-19,46,0.05
2016-05-20,48,0.052
2016-05-21,42,0.045
2016-05-22,49,0.053
2016-05-23,54,0.056
2016-05-24,54,0.056
2016-05-25,61,0.058
2016-05-26,50,0.054
2016-05-27,42,0.045
2016-05-28,45,0.049
2016-05-29,49,0.053
2016-05-30,43,0.046
2016-05-31,49,0.053
2016-06-01,46,0.05
2016-06-02,47,0.051
2016-06-03,44,0.047
2016-06-04,43,0.046
2016-06-05,40,0.043
2016-06-06,44,0.048
2016-06-07,47,0.051
2016-06-08,51,0.055
2016-06-09,44,0.047
2016-06-10,48,0.052
2016-06-11,54,0.056
2016-06-12,39,0.042
2016-06-13,47,0.051
2016-06-14,50,0.054
2016-06-15,74,0.062
2016-06-16,61,0.058
2016-06-17,48,0.052
2016-06-18,71,0.061
2016-06-19,48,0.052
2016-06-20,47,0.051
2016-06-21,51,0.055
2016-06-22,49,0.053
2016-06-23,46,0.05
2016-06-24,64,0.059
2016-06-25,45,0.049
2016-06-26,71,0.061
2016-06-27,50,0.054
2016-06-28,67,0.06
2016-06-29,51,0.055
2016-06-30,49,0.053
2016-07-01,43,0.046
2016-07-02,50,0.054
2016-07-03,47,0.051
2016-07-04,54,0.056
2016-07-05,46,0.05
2016-07-06,48,0.052
2016-07-07,48,0.052
2016-07-08,61,0.058
2016-07-09,44,0.048
2016-07-10,67,0.06
2016-07-11,50,0.054
2016-07-12,58,0.057
2016-07-13,64,0.059
2016-07-14,51,0.055
2016-07-15,40,0.043
2016-07-16,71,0.061
2016-07-17,50,0.054
2016-07-18,49,0.053
2016-07-19,43,0.046
2016-07-20,45,0.049
2016-07-21,49,0.053
2016-07-22,71,0.061
2016-07-23,44,0.048
2016-07-24,48,0.052
2016-07-25,58,0.057
2016-07-26,51,0.055
2016-07-27,61,0.058
2016-07-28,44,0.047
2016-07-29,50,0.054
2016-07-30,61,0.058
2016-07-31,48,0.052
2016-08-01,61,0.058
2016-08-02,71,0.061
2016-08-03,71,0.061
2016-08-04,43,0.046
2016-08-05,43,0.046
2016-08-06,41,0.044
2016-08-07,64,0.059
2016-08-08,50,0.054
2016-08-09,49,0.053
2016-08-10,45,0.049
2016-08-11,46,0.05
2016-08-12,49,0.053
2016-08-13,50,0.054
2016-08-14,61,0.058
2016-08-15,47,0.051
2016-08-16,54,0.056
2016-08-17,71,0.061
2016-08-18,54,0.056
2016-08-19,33,0.036
2016-08-20,39,0.042
2016-08-21,54,0.056
2016-08-22,46,0.05
2016-08-23,45,0.049
2016-08-24,40,0.043
2016-08-25,44,0.047
2016-08-26,45,0.049
2016-08-27,50,0.054
2016-08-28,51,0.055
2016-08-29,50,0.054
2016-08-30,45,0.049
2016-08-31,43,0.046
2016-09-01,43,0.046
2016-09-02,41,0.044
2016-09-03,44,0.048
2016-09-04,39,0.042
2016-09-05,42,0.045
2016-09-06,39,0.042
2016-09-07,38,0.041
2016-09-08,44,0.047
2016-09-09,35,0.038
2016-09-10,49,0.053
2016-09-11,45,0.049
2016-09-12,37,0.04
2016-09-13,21,0.023
2016-09-14,33,0.036
2016-09-15,41,0.044
2016-09-16,43,0.046
2016-09-17,44,0.047
2016-09-18,32,0.035
2016-09-20,33,0.036
2016-09-21,38,0.041
2016-09-22,30,0.032
2016-09-23,46,0.05
2016-09-24,37,0.04
2016-09-25,41,0.044
2016-09-26,37,0.04
2016-09-27,37,0.04
2016-09-28,34,0.037
2016-09-29,44,0.047
2016-09-30,34,0.037
2016-10-01,46,0.05
2016-10-02,44,0.047
2016-10-03,49,0.053
2016-10-04,37,0.04
2016-10-05,44,0.047
2016-10-06,30,0.032
2016-10-07,40,0.043
2016-10-08,44,0.047
2016-10-09,44,0.048
2016-10-10,36,0.039
2016-10-11,43,0.046
2016-10-12,19,0.02
2016-10-13,42,0.045
2016-10-14,35,0.038
2016-10-15,37,0.04
2016-10-16,40,0.043
2016-10-17,44,0.047
2016-10-18,42,0.045
2016-10-19,37,0.04
2016-10-20,36,0.039
2016-10-21,44,0.048
2016-10-22,43,0.046
2016-10-23,39,0.042
2016-10-24,40,0.043
2016-10-25,36,0.039
2016-10-26,38,0.041
2016-10-27,40,0.043
2016-10-28,33,0.036
2016-10-29,38,0.041
2016-10-30,30,0.032
2016-10-31,36,0.039
2016-11-01,40,0.043
2016-11-02,40,0.043
2016-11-03,44,0.047
2016-11-04,44,0.047
2016-11-05,42,0.045
2016-11-06,40,0.043
2016-11-07,40,0.043
2016-11-08,40,0.043
2016-11-09,39,0.042
2016-11-10,36,0.039
2016-11-11,34,0.037
2016-11-12,40,0.043
2016-11-13,44,0.047
2016-11-14,42,0.045
2016-11-15,44,0.048
2016-11-16,39,0.042
2016-11-17,33,0.036
2016-11-18,35,0.038
2016-11-19,31,0.034
2016-11-20,38,0.041
2016-11-21,34,0.037
2016-11-22,34,0.037
2016-11-23,32,0.035
2016-11-24,36,0.039
2016-11-25,44,0.047
